resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,race_name,race_date,round,circuitId,team_name,driverRef,dob,nationality,status,beat_teammate,age_at_race,is_race_win,is_finished,driver_exp,driver_cumwins,driver_win_rate,driver_cumfinishes,driver_finish_rate,quali_position,best_quali_time,num_pit_stops,total_pit_sec,sprint_position,sprint_points,champ_position,champ_points,champ_wins,team_position,team_points,wins,grid_advantage,age_advantage,quali_advantage,quali_time_advantage,quali_gap_pct,champ_pts_advantage,champ_pos_advantage,wins_advantage,pit_stop_advantage,pit_time_advantage,sprint_advantage,exp_advantage,win_rate_advantage,finish_rate_advantage,teammate_id,h2h_wins,h2h_races,h2h_win_rate,h2h_reliable,h2h_advantage,season_form,season_form_advantage,recent_form_5,circuit_form,recent_form_advantage,circuit_form_advantage
25741,1091,839,214,31,17.0,,R,16,0.0,26,,,24,17,2:01.105,150.504,5,2022,Singapore Grand Prix,2022-10-02,17,15,Alpine F1 Team,ocon,1996-09-17,French,Engine,1,26.039698836413415,0,0,105,1.0,0.009523809523809525,56.0,0.5333333333333333,18.0,116.337,,,,,8.0,66.0,0,5.0,125.0,0,-12.0,15.13757700205339,-13.0,-6.370999999999995,-5.476331691551265,-7.0,1.0,0,,,,30,-0.009523809523809525,-0.2222222222222222,4,19.0,38.0,0.5,1,0.0,8.8125,1.375,8.8,16.0,0.0,-5.6
25743,1091,4,214,14,5.0,,R,18,0.0,20,,,19,16,2:00.463,151.306,5,2022,Singapore Grand Prix,2022-10-02,17,15,Alpine F1 Team,alonso,1981-07-29,Spanish,Engine,0,41.177275838466805,0,0,135,0.0,0.0,42.0,0.3111111111111111,5.0,109.96600000000001,,,,,9.0,59.0,0,5.0,125.0,0,12.0,-15.13757700205339,13.0,6.370999999999995,5.793608933670402,7.0,-1.0,0,,,,-30,0.009523809523809525,0.2222222222222222,839,19.0,38.0,0.5,1,0.0,10.1875,-1.375,8.8,10.4,0.0,5.6
25731,1091,840,117,18,11.0,6,6,6,8.0,59,+56.330,7396568,58,7,1:50.283,165.272,1,2022,Singapore Grand Prix,2022-10-02,17,15,Aston Martin,stroll,1998-10-29,Canadian,Finished,1,23.926078028747433,0,1,113,0.0,0.0,127.0,1.1238938053097345,12.0,114.211,1.0,29.863,,,15.0,13.0,0,7.0,37.0,0,2.0,11.323750855578368,2.0,0.16899999999999693,0.14797173652274906,11.0,-3.0,0,0.0,-0.15899999999999892,,58,0.08187134502923976,-0.7496247994617813,20,18.0,34.0,0.5294117647058824,1,-0.05882352941176472,12.4,-0.476923076923077,12.0,11.666666666666666,0.5999999999999996,-6.666666666666666
25733,1091,20,117,5,13.0,8,8,8,4.0,59,+60.032,7400270,58,11,1:50.669,164.696,1,2022,Singapore Grand Prix,2022-10-02,17,15,Aston Martin,vettel,1987-07-03,German,Finished,0,35.2498288843258,0,1,171,14.0,0.08187134502923976,64.0,0.3742690058479532,14.0,114.38,1.0,29.704,,,12.0,24.0,0,7.0,37.0,0,-2.0,-11.323750855578368,-2.0,-0.16899999999999693,-0.14775310368945352,-11.0,3.0,0,0.0,0.15899999999999892,,-58,-0.08187134502923976,0.7496247994617813,840,16.0,34.0,0.47058823529411764,1,0.05882352941176472,11.923076923076923,0.476923076923077,12.6,5.0,-0.5999999999999996,6.666666666666666
25727,1091,844,6,16,1.0,2,2,2,18.0,59,+2.595,7342833,54,4,1:48.753,167.598,1,2022,Singapore Grand Prix,2022-10-02,17,15,Ferrari,leclerc,1997-10-16,Monegasque,Finished,1,24.960985626283367,0,1,97,5.0,0.05154639175257732,78.0,0.8041237113402062,1.0,109.412,1.0,32.058,,,2.0,237.0,3,2.0,439.0,4,3.0,3.1238877481177276,3.0,0.17099999999999227,0.1562899864731403,-35.0,3.0,-2,0.0,-1.4549999999999983,,58,-0.04509477884935151,-0.7460591952111739,832,23.0,38.0,0.6052631578947368,1,-0.21052631578947367,6.3125,1.125,7.2,5.5,-2.4000000000000004,3.9000000000000004
25728,1091,832,6,55,4.0,3,3,3,15.0,59,+10.305,7350543,59,3,1:48.414,168.122,1,2022,Singapore Grand Prix,2022-10-02,17,15,Ferrari,sainz,1994-09-01,Spanish,Finished,0,28.084873374401095,0,1,155,1.0,0.0064516129032258064,9.0,0.05806451612903226,4.0,109.583,1.0,30.603,,,5.0,202.0,1,2.0,439.0,4,-3.0,-3.1238877481177276,-3.0,-0.17099999999999227,-0.15604610204136798,35.0,-3.0,2,0.0,1.4549999999999983,,-58,0.04509477884935151,0.7460591952111739,844,15.0,38.0,0.39473684210526316,1,0.21052631578947367,7.4375,-1.125,4.8,9.4,2.4000000000000004,-3.9000000000000004
25737,1091,825,210,20,9.0,12,12,12,0.0,59,+92.610,7432848,59,14,1:52.067,162.641,1,2022,Singapore Grand Prix,2022-10-02,17,15,Haas F1 Team,kevin_magnussen,1992-10-05,Danish,Finished,1,29.99041752224504,0,1,132,0.0,0.0,51.0,0.38636363636363635,9.0,111.57300000000001,2.0,71.85,,,14.0,22.0,0,8.0,34.0,0,3.0,-6.458590006844627,4.0,2.796999999999997,2.5068789043944295,-10.0,2.0,0,0.0,-5.9269999999999925,,-95,0.0,0.964987714987715,854,4.0,15.0,0.26666666666666666,1,0.4666666666666666,14.266666666666667,-0.4666666666666668,16.2,13.6,-2.0,
25738,1091,854,210,47,12.0,13,13,13,0.0,58,,,58,8,1:50.290,165.262,11,2022,Singapore Grand Prix,2022-10-02,17,15,Haas F1 Team,mick_schumacher,1999-03-22,German,+1 Lap,0,23.531827515400412,0,0,37,0.0,0.0,50.0,1.3513513513513513,13.0,114.37,2.0,65.923,,,16.0,12.0,0,8.0,34.0,0,-3.0,6.458590006844627,-4.0,-2.796999999999997,-2.4455713910990617,10.0,-2.0,0,0.0,5.9269999999999925,,95,0.0,-0.964987714987715,825,11.0,15.0,0.7333333333333333,1,-0.4666666666666666,13.8,0.4666666666666668,14.2,,2.0,
25729,1091,846,1,4,6.0,4,4,4,12.0,59,+21.133,7361371,56,6,1:49.212,166.893,1,2022,Singapore Grand Prix,2022-10-02,17,15,McLaren,norris,1999-11-13,British,Finished,1,22.885694729637233,0,1,76,0.0,0.0,113.0,1.486842105263158,6.0,110.584,1.0,30.528,,,7.0,100.0,0,4.0,129.0,0,10.0,10.368240930869266,11.0,5.641999999999996,5.102003906532587,-71.0,4.0,0,0.0,0.4180000000000028,,97,0.046242774566473986,-0.9145877700030424,817,27.0,38.0,0.7105263157894737,1,-0.42105263157894735,8.75,4.1875,8.0,7.0,6.6,-2.166666666666667
25730,1091,817,1,3,16.0,5,5,5,10.0,59,+53.282,7393520,57,12,1:51.006,164.196,1,2022,Singapore Grand Prix,2022-10-02,17,15,McLaren,ricciardo,1989-07-01,Australian,Finished,0,33.2539356605065,0,1,173,8.0,0.046242774566473986,99.0,0.5722543352601156,17.0,116.226,1.0,30.946,,,11.0,29.0,0,4.0,129.0,0,-10.0,-10.368240930869266,-11.0,-5.641999999999996,-4.854335518730745,71.0,-4.0,0,0.0,-0.4180000000000028,,-97,-0.046242774566473986,0.9145877700030424,846,11.0,38.0,0.2894736842105263,1,0.42105263157894735,12.9375,-4.1875,14.6,4.833333333333333,-6.6,2.166666666666667
25726,1091,815,9,11,2.0,1,1,1,25.0,59,2:02:20.238,7340238,57,2,1:48.165,168.509,1,2022,Singapore Grand Prix,2022-10-02,17,15,Red Bull,perez,1990-01-26,Mexican,Finished,1,32.681724845995895,1,1,169,3.0,0.01775147928994083,114.0,0.6745562130177515,2.0,109.434,1.0,29.55,,,3.0,235.0,2,1.0,576.0,13,6.0,-7.676933607118414,6.0,1.9610000000000127,1.7919476579490952,106.0,-2.0,9,1.0,29.632,,-21,0.1781944666560051,-0.4515832400447785,830,6.0,34.0,0.17647058823529413,1,0.6470588235294117,6.1875,-2.4375,4.4,10.333333333333334,-3.4000000000000004,-2.7333333333333343
25732,1091,830,9,1,8.0,7,7,7,6.0,59,+58.825,7399063,52,5,1:49.142,167,1,2022,Singapore Grand Prix,2022-10-02,17,15,Red Bull,max_verstappen,1997-09-30,Dutch,Finished,0,25.00479123887748,0,1,148,29.0,0.19594594594594594,33.0,0.22297297297297297,8.0,111.39500000000001,2.0,59.182,,,1.0,341.0,11,1.0,576.0,13,-6.0,7.676933607118414,-6.0,-1.9610000000000127,-1.7604021724494032,-106.0,2.0,-9,-1.0,-29.632,,21,-0.1781944666560051,0.4515832400447785,815,28.0,34.0,0.8235294117647058,1,-0.6470588235294117,3.75,2.4375,1.0,7.6,3.4000000000000004,2.7333333333333343
25742,1091,848,3,23,18.0,,R,17,0.0,25,,,24,18,2:02.121,149.251,130,2022,Singapore Grand Prix,2022-10-02,17,15,Williams,albon,1996-03-23,Thai,Collision damage,1,26.527036276522928,0,0,51,0.0,0.0,15.0,0.29411764705882354,19.0,116.985,,,,,19.0,4.0,0,10.0,6.0,0,1.0,0.7337440109514048,1.0,0.546999999999997,0.4675813138436526,-4.0,2.0,0,,,,2,0.0,0.5172031076581576,849,12.0,15.0,0.8,1,-0.6000000000000001,13.466666666666667,2.720833333333333,12.8,6.0,4.399999999999999,
25744,1091,849,3,6,19.0,,R,19,0.0,7,,,5,20,2:05.585,145.135,130,2022,Singapore Grand Prix,2022-10-02,17,15,Williams,latifi,1995-06-29,Canadian,Collision damage,0,27.260780287474333,0,0,53,0.0,0.0,43.0,0.8113207547169812,20.0,117.532,,,,,21.0,0.0,0,10.0,6.0,0,-1.0,-0.7337440109514048,-1.0,-0.546999999999997,-0.4654051662525925,4.0,-2.0,0,,,,-2,0.0,-0.5172031076581576,848,3.0,15.0,0.2,1,0.6000000000000001,16.1875,-2.720833333333333,17.2,,-4.399999999999999,
25760,1092,822,51,77,12.0,15,15,15,0.0,28,+86.496,3790500,11,14,1:47.820,193.889,1,2022,Japanese Grand Prix,2022-10-09,18,22,Alfa Romeo,bottas,1989-08-28,Finnish,Finished,1,33.11430527036276,0,1,173,10.0,0.057803468208092484,44.0,0.2543352601156069,12.0,90.709,2.0,432.422,,,10.0,46.0,0,6.0,52.0,0,2.0,-9.752224503764541,2.0,0.18500000000000227,0.2039488915102165,-40.0,8.0,0,1.0,26.411999999999978,,-158,-0.057803468208092484,0.5456647398843931,855,10.0,15.0,0.6666666666666666,1,-0.3333333333333333,12.133333333333333,2.5999999999999996,16.4,4.666666666666667,-1.799999999999999,
25761,1092,855,51,24,14.0,16,16,16,0.0,28,+87.043,3791047,20,1,1:44.411,200.22,1,2022,Japanese Grand Prix,2022-10-09,18,22,Alfa Romeo,zhou,1999-05-30,Chinese,Finished,0,23.362080766598222,0,1,15,0.0,0.0,12.0,0.8,14.0,90.894,3.0,458.834,,,18.0,6.0,0,6.0,52.0,0,-2.0,9.752224503764541,-2.0,-0.18500000000000227,-0.20353378660857951,40.0,-8.0,0,-1.0,-26.411999999999978,,158,0.057803468208092484,-0.5456647398843931,822,5.0,15.0,0.3333333333333333,1,0.3333333333333333,14.733333333333333,-2.5999999999999996,14.6,,1.799999999999999,
25758,1092,852,213,22,13.0,13,13,13,0.0,28,+75.599,3779603,22,8,1:45.893,197.418,1,2022,Japanese Grand Prix,2022-10-09,18,22,AlphaTauri,tsunoda,2000-05-11,Japanese,Finished,1,22.412046543463383,0,1,35,0.0,0.0,47.0,1.3428571428571427,13.0,90.80799999999999,3.0,450.673,,,17.0,11.0,0,9.0,34.0,0,4.0,4.257357973990416,4.0,0.51400000000001,0.5660294247203,12.0,-4.0,0,1.0,48.589,,62,0.010309278350515464,-0.8067746686303386,842,10.0,35.0,0.2857142857142857,1,0.4285714285714286,14.533333333333333,-2.4000000000000004,17.0,,-5.800000000000001,
25763,1092,842,213,10,17.0,18,18,18,0.0,28,+108.091,3812095,13,10,1:46.545,196.21,1,2022,Japanese Grand Prix,2022-10-09,18,22,AlphaTauri,gasly,1996-02-07,French,Finished,0,26.6694045174538,0,1,97,1.0,0.010309278350515464,52.0,0.5360824742268041,17.0,91.322,4.0,499.262,,,13.0,23.0,0,9.0,34.0,0,-4.0,-4.257357973990416,-4.0,-0.51400000000001,-0.562843564529916,-12.0,4.0,0,-1.0,-48.589,,-62,-0.010309278350515464,0.8067746686303386,852,25.0,35.0,0.7142857142857143,1,-0.4285714285714286,12.133333333333333,2.4000000000000004,11.2,10.333333333333334,5.800000000000001,
25749,1092,839,214,31,5.0,4,4,4,12.0,28,+39.685,3743689,11,11,1:46.559,196.184,1,2022,Japanese Grand Prix,2022-10-09,18,22,Alpine F1 Team,ocon,1996-09-17,French,Finished,1,26.05886379192334,0,1,106,1.0,0.009433962264150943,57.0,0.5377358490566038,5.0,90.16499999999999,2.0,418.773,,,8.0,78.0,0,4.0,143.0,0,2.0,15.137577002053387,2.0,0.1570000000000107,0.17412521488383595,-13.0,1.0,0,1.0,26.29299999999995,,30,-0.009433962264150943,0.4034406215316315,4,20.0,39.0,0.5128205128205128,1,-0.025641025641025605,9.235294117647058,1.4117647058823533,10.4,12.0,0.7999999999999989,2.8000000000000007
25752,1092,4,214,14,7.0,7,7,7,6.0,28,+46.369,3750373,25,2,1:44.412,200.218,1,2022,Japanese Grand Prix,2022-10-09,18,22,Alpine F1 Team,alonso,1981-07-29,Spanish,Finished,0,41.19644079397673,0,1,136,0.0,0.0,128.0,0.9411764705882353,7.0,90.322,3.0,445.066,,,9.0,65.0,0,4.0,143.0,0,-2.0,-15.137577002053387,-2.0,-0.1570000000000107,-0.17382254600209326,13.0,-1.0,0,-1.0,-26.29299999999995,,-30,0.009433962264150943,-0.4034406215316315,839,19.0,39.0,0.48717948717948717,1,0.025641025641025605,10.647058823529411,-1.4117647058823533,11.2,14.8,-0.7999999999999989,-2.8000000000000007
25751,1092,20,117,5,9.0,6,6,6,8.0,28,+46.358,3750362,13,12,1:46.964,195.441,1,2022,Japanese Grand Prix,2022-10-09,18,22,Aston Martin,vettel,1987-07-03,German,Finished,1,35.26899383983573,0,1,172,14.0,0.08139534883720931,43.0,0.25,9.0,90.554,2.0,433.865,,,11.0,32.0,0,7.0,45.0,0,10.0,-11.323750855578371,10.0,0.8649999999999949,0.9552311328047297,-19.0,4.0,0,1.0,14.473000000000013,,-58,-0.08139534883720931,0.3201754385964912,840,16.0,35.0,0.45714285714285713,1,0.08571428571428569,11.642857142857142,0.35714285714285765,12.0,6.166666666666667,-0.8000000000000007,7.833333333333333
25757,1092,840,117,18,19.0,12,12,12,0.0,28,+73.904,3777908,21,5,1:45.205,198.709,1,2022,Japanese Grand Prix,2022-10-09,18,22,Aston Martin,stroll,1998-10-29,Canadian,Finished,0,23.94524298425736,0,1,114,0.0,0.0,65.0,0.5701754385964912,19.0,91.419,3.0,448.338,,,15.0,13.0,0,7.0,45.0,0,-10.0,11.323750855578371,-10.0,-0.8649999999999949,-0.9461928045592217,19.0,-4.0,0,-1.0,-14.473000000000013,,58,0.08139534883720931,-0.3201754385964912,20,19.0,35.0,0.5428571428571428,1,-0.08571428571428569,12.0,-0.35714285714285765,11.2,14.0,0.8000000000000007,-7.833333333333333
25748,1092,844,6,16,2.0,3,3,3,15.0,28,+31.763,3735767,10,3,1:44.489,200.07,1,2022,Japanese Grand Prix,2022-10-09,18,22,Ferrari,leclerc,1997-10-16,Monegasque,Finished,1,24.980150581793293,0,1,98,5.0,0.05102040816326531,138.0,1.4081632653061225,2.0,89.314,2.0,415.872,,,3.0,252.0,3,2.0,454.0,4,1.0,3.1238877481177276,1.0,0.047000000000011255,0.05262332892940777,-50.0,2.0,-2,,,,58,-0.0446101517530089,-1.3568812140240711,832,24.0,39.0,0.6153846153846154,1,-0.23076923076923078,6.0588235294117645,1.1176470588235299,3.8,12.0,0.6000000000000005,0.40000000000000036
25764,1092,832,6,55,3.0,,R,19,0.0,0,,,,0,,,3,2022,Japanese Grand Prix,2022-10-09,18,22,Ferrari,sainz,1994-09-01,Spanish,Accident,0,28.10403832991102,0,0,156,1.0,0.00641025641025641,8.0,0.05128205128205128,3.0,89.361,,,,,5.0,202.0,1,2.0,454.0,4,-1.0,-3.1238877481177276,-1.0,-0.047000000000011255,-0.05259565134679698,50.0,-2.0,2,,,,-58,0.0446101517530089,1.3568812140240711,844,15.0,39.0,0.38461538461538464,1,0.23076923076923078,7.176470588235294,-1.1176470588235299,4.4,12.4,-0.6000000000000005,-0.40000000000000036
25759,1092,825,210,20,18.0,14,14,14,0.0,28,+86.016,3790020,10,16,1:48.072,193.437,1,2022,Japanese Grand Prix,2022-10-09,18,22,Haas F1 Team,kevin_magnussen,1992-10-05,Danish,Finished,1,30.00958247775496,0,1,133,0.0,0.0,10.0,0.07518796992481203,18.0,91.352,2.0,427.623,,,14.0,22.0,0,8.0,34.0,0,-3.0,-6.458590006844627,-3.0,-0.20000000000000284,-0.2189333566862278,-10.0,2.0,0,0.0,-2.1580000000000155,,-95,0.0,2.951127819548872,854,5.0,16.0,0.3125,1,0.375,14.125,-0.375,15.0,14.2,-1.1999999999999993,
25762,1092,854,210,47,15.0,17,17,17,0.0,28,+92.523,3796527,22,6,1:45.387,198.366,1,2022,Japanese Grand Prix,2022-10-09,18,22,Haas F1 Team,mick_schumacher,1999-03-22,German,Finished,0,23.550992470910334,0,1,38,0.0,0.0,115.0,3.026315789473684,15.0,91.152,2.0,425.465,,,16.0,12.0,0,8.0,34.0,0,3.0,6.458590006844627,3.0,0.20000000000000284,0.21941372652273436,10.0,-2.0,0,0.0,2.1580000000000155,,95,0.0,-2.951127819548872,825,11.0,16.0,0.6875,1,-0.375,13.75,0.375,13.8,,1.1999999999999993,
25755,1092,846,1,4,10.0,10,10,10,1.0,28,+70.782,3774786,8,17,1:48.175,193.253,1,2022,Japanese Grand Prix,2022-10-09,18,22,McLaren,norris,1999-11-13,British,Finished,1,22.90485968514716,0,1,77,0.0,0.0,16.0,0.2077922077922078,10.0,90.473,2.0,430.851,,,7.0,101.0,0,5.0,130.0,0,1.0,10.36824093086927,1.0,0.18599999999999284,0.20558619698693847,-72.0,5.0,0,0.0,-3.7250000000000227,,97,0.04597701149425287,0.5795641140468726,817,28.0,39.0,0.717948717948718,1,-0.4358974358974359,8.470588235294118,4.0,7.4,11.0,6.4,-2.5
25756,1092,817,1,3,11.0,11,11,11,0.0,28,+72.877,3776881,11,15,1:47.843,193.848,1,2022,Japanese Grand Prix,2022-10-09,18,22,McLaren,ricciardo,1989-07-01,Australian,Finished,0,33.27310061601643,0,1,174,8.0,0.04597701149425287,137.0,0.7873563218390804,11.0,90.65899999999999,2.0,427.126,,,12.0,29.0,0,5.0,130.0,0,-1.0,-10.36824093086927,-1.0,-0.18599999999999284,-0.2051644072844316,72.0,-5.0,0,0.0,3.7250000000000227,,-97,-0.04597701149425287,-0.5795641140468726,846,11.0,39.0,0.28205128205128205,1,0.4358974358974359,12.470588235294118,-4.0,13.8,8.5,-6.4,2.5
25750,1092,1,131,44,6.0,5,5,5,10.0,28,+40.326,3744330,11,7,1:45.530,198.097,1,2022,Japanese Grand Prix,2022-10-09,18,22,Mercedes,hamilton,1985-01-07,British,Finished,1,37.752224503764545,0,1,175,81.0,0.46285714285714286,114.0,0.6514285714285715,6.0,90.261,2.0,421.563,,,6.0,180.0,0,3.0,387.0,0,2.0,-13.10609171800137,2.0,0.1280000000000001,0.14181097040803906,27.0,-2.0,0,0.0,8.222000000000037,,-105,-0.46285714285714286,1.7057142857142857,847,6.0,16.0,0.375,1,0.25,5.9375,-1.375,6.6,1.6666666666666667,-3.5999999999999996,
25753,1092,847,131,63,8.0,8,8,8,4.0,28,+47.661,3751665,21,13,1:47.004,195.368,1,2022,Japanese Grand Prix,2022-10-09,18,22,Mercedes,russell,1998-02-15,British,Finished,0,24.646132785763175,0,1,70,0.0,0.0,165.0,2.357142857142857,8.0,90.389,2.0,429.785,,,4.0,207.0,0,3.0,387.0,0,-2.0,13.10609171800137,-2.0,-0.1280000000000001,-0.14161015167774854,-27.0,2.0,0,0.0,-8.222000000000037,,105,0.46285714285714286,-1.7057142857142857,1,10.0,16.0,0.625,1,-0.25,4.5625,1.375,3.0,,3.5999999999999996,
25746,1092,830,9,1,1.0,1,1,1,25.0,28,1:01:44.004,3704004,10,4,1:44.911,199.266,1,2022,Japanese Grand Prix,2022-10-09,18,22,Red Bull,max_verstappen,1997-09-30,Dutch,Finished,1,25.023956194387406,1,1,149,29.0,0.19463087248322147,51.0,0.3422818791946309,1.0,89.304,2.0,411.707,,,1.0,366.0,12,1.0,619.0,14,3.0,7.676933607118411,3.0,0.40500000000000114,0.4535071217414686,-113.0,1.0,-10,0.0,6.132000000000005,,21,-0.1711014607185156,-0.14816423213580734,815,28.0,35.0,0.8,1,-0.6000000000000001,3.9411764705882355,1.9411764705882355,2.2,6.8,1.5999999999999996,1.7000000000000002
25747,1092,815,9,11,4.0,2,2,2,18.0,28,+27.066,3731070,11,9,1:46.120,196.995,1,2022,Japanese Grand Prix,2022-10-09,18,22,Red Bull,perez,1990-01-26,Mexican,Finished,0,32.70088980150582,0,1,170,4.0,0.023529411764705882,33.0,0.19411764705882353,4.0,89.709,2.0,417.839,,,2.0,253.0,2,1.0,619.0,14,-3.0,-7.676933607118411,-3.0,-0.40500000000000114,-0.45145971976056043,113.0,-1.0,10,0.0,-6.132000000000005,,-21,0.1711014607185156,0.14816423213580734,830,7.0,35.0,0.2,1,0.6000000000000001,5.882352941176471,-1.9411764705882355,3.8,8.5,-1.5999999999999996,-1.7000000000000002
25754,1092,849,3,6,20.0,9,9,9,2.0,28,+70.143,3774147,12,18,1:48.371,192.904,1,2022,Japanese Grand Prix,2022-10-09,18,22,Williams,latifi,1995-06-29,Canadian,Finished,1,27.279945242984258,0,1,54,0.0,0.0,100.0,1.8518518518518519,20.0,91.511,2.0,432.458,,,20.0,2.0,0,10.0,8.0,0,-4.0,-0.7337440109514048,-4.0,-0.19999999999998863,-0.21855296084622466,2.0,-1.0,0,,,,-2,0.0,-1.3518518518518519,848,3.0,16.0,0.1875,1,0.625,16.352941176470587,-2.665441176470587,17.6,,-3.8000000000000007,
25765,1092,848,3,23,16.0,,R,20,0.0,0,,,,0,,,9,2022,Japanese Grand Prix,2022-10-09,18,22,Williams,albon,1996-03-23,Thai,Hydraulics,0,26.546201232032853,0,0,52,0.0,0.0,26.0,0.5,16.0,91.311,,,,,19.0,4.0,0,10.0,8.0,0,4.0,0.7337440109514048,4.0,0.19999999999998863,0.21903166102658894,-2.0,1.0,0,,,,2,0.0,1.3518518518518519,849,13.0,16.0,0.8125,1,-0.625,13.6875,2.665441176470587,13.8,4.0,3.8000000000000007,
25777,1093,855,51,24,18.0,12,12,12,0.0,56,+76.164,6207851,46,15,1:42.471,193.682,1,2022,United States Grand Prix,2022-10-23,19,69,Alfa Romeo,zhou,1999-05-30,Chinese,Finished,1,23.40041067761807,0,1,16,0.0,0.0,138.0,8.625,14.0,96.656,2.0,52.341,,,18.0,6.0,0,6.0,52.0,0,-11.0,9.752224503764545,-4.0,-0.3370000000000033,-0.3486591623903361,40.0,-8.0,0,-1.0,-27.328,,158,0.05747126436781609,-8.550287356321839,822,5.0,16.0,0.3125,1,0.375,14.8125,-2.5,15.2,,0.20000000000000107,
25784,1093,822,51,77,7.0,,R,19,0.0,16,,,4,18,1:43.391,191.958,20,2022,United States Grand Prix,2022-10-23,19,69,Alfa Romeo,bottas,1989-08-28,Finnish,Spun off,0,33.152635181382614,0,0,174,10.0,0.05747126436781609,13.0,0.07471264367816093,10.0,96.319,1.0,25.013,,,10.0,46.0,0,6.0,52.0,0,11.0,-9.752224503764545,4.0,0.3370000000000033,0.34987904774759215,-40.0,8.0,0,1.0,27.328,,-158,-0.05747126436781609,8.550287356321839,855,11.0,16.0,0.6875,1,-0.375,12.3125,2.5,15.4,8.142857142857142,-0.20000000000000107,
25775,1093,852,213,22,19.0,10,10,10,1.0,56,+70.919,6202606,49,6,1:41.243,196.031,1,2022,United States Grand Prix,2022-10-23,19,69,AlphaTauri,tsunoda,2000-05-11,Japanese,Finished,1,22.45037645448323,0,1,36,0.0,0.0,48.0,1.3333333333333333,15.0,96.80799999999999,2.0,46.929,,,17.0,12.0,0,9.0,35.0,0,-8.0,4.25735797399042,-2.0,-0.23099999999999454,-0.23861664325261814,11.0,-3.0,0,0.0,5.658999999999999,,62,0.01020408163265306,-0.017006802721088343,842,11.0,36.0,0.3055555555555556,1,0.38888888888888884,14.4375,-1.9375,16.4,9.0,-4.599999999999998,7.0
25779,1093,842,213,10,11.0,14,14,14,0.0,56,+81.763,6213450,55,12,1:42.320,193.967,1,2022,United States Grand Prix,2022-10-23,19,69,AlphaTauri,gasly,1996-02-07,French,Finished,0,26.70773442847365,0,1,98,1.0,0.01020408163265306,129.0,1.316326530612245,13.0,96.577,2.0,52.588,,,14.0,23.0,0,9.0,35.0,0,8.0,-4.25735797399042,2.0,0.23099999999999454,0.23918738415978397,-11.0,3.0,0,0.0,-5.658999999999999,,-62,-0.01020408163265306,0.017006802721088343,852,25.0,36.0,0.6944444444444444,1,-0.38888888888888884,12.5,1.9375,11.8,16.0,4.599999999999998,-7.0
25773,1093,20,117,5,10.0,8,8,8,4.0,56,+65.354,6197041,35,16,1:42.546,193.54,1,2022,United States Grand Prix,2022-10-23,19,69,Aston Martin,vettel,1987-07-03,German,Finished,1,35.30732375085558,0,1,173,14.0,0.08092485549132948,43.0,0.24855491329479767,12.0,96.398,2.0,62.464,,,11.0,36.0,0,7.0,49.0,0,-5.0,-11.323750855578375,-5.0,-0.7999999999999972,-0.8298927363638221,-23.0,4.0,0,-1.0,-37.047,,-58,-0.08092485549132948,0.3253581301834632,840,17.0,36.0,0.4722222222222222,1,0.05555555555555558,11.266666666666667,0.7333333333333325,11.2,7.142857142857143,0.20000000000000107,5.190476190476191
25783,1093,840,117,18,5.0,,R,18,0.0,21,,,3,17,1:43.080,192.537,4,2022,United States Grand Prix,2022-10-23,19,69,Aston Martin,stroll,1998-10-29,Canadian,Collision,0,23.983572895277206,0,0,115,0.0,0.0,66.0,0.5739130434782609,7.0,95.598,1.0,25.417,,,15.0,13.0,0,7.0,49.0,0,5.0,11.323750855578375,5.0,0.7999999999999972,0.8368375907445732,23.0,-4.0,0,1.0,37.047,,58,0.08092485549132948,-0.3253581301834632,20,19.0,36.0,0.5277777777777778,1,-0.05555555555555558,12.0,-0.7333333333333325,11.4,12.333333333333334,-0.20000000000000107,-5.190476190476191
25768,1093,844,6,16,12.0,3,3,3,15.0,56,+7.501,6139188,37,4,1:39.731,199.003,1,2022,United States Grand Prix,2022-10-23,19,69,Ferrari,leclerc,1997-10-16,Monegasque,Finished,1,25.018480492813143,0,1,99,5.0,0.050505050505050504,78.0,0.7878787878787878,2.0,94.42099999999999,2.0,48.069,,,2.0,267.0,3,2.0,469.0,4,-11.0,3.123887748117724,-1.0,-0.06499999999999773,-0.06884061808283934,-65.0,3.0,-2,,,,58,-0.04413562375345815,-0.5012545840571319,832,25.0,40.0,0.625,1,-0.25,5.888888888888889,1.9444444444444438,3.2,7.666666666666667,4.2,-0.666666666666667
25785,1093,832,6,55,1.0,,R,20,0.0,1,,,,0,,,130,2022,United States Grand Prix,2022-10-23,19,69,Ferrari,sainz,1994-09-01,Spanish,Collision damage,0,28.142368240930868,0,0,157,1.0,0.006369426751592357,45.0,0.28662420382165604,1.0,94.356,,,,,5.0,202.0,1,2.0,469.0,4,11.0,-3.123887748117724,1.0,0.06499999999999773,0.06888804103607374,65.0,-3.0,2,,,,-58,0.04413562375345815,0.5012545840571319,844,15.0,40.0,0.375,1,0.25,7.833333333333333,-1.9444444444444438,7.4,7.0,-4.2,0.666666666666667
